id,confidence,band,topic,wd,imp,nov,pr,dp,chars,flags
00000008872,0.85,high,number theory,5,3,2,2,3,1024,
00000008874,0.85,high,combinatorics / discrete,3,2,3,2,4,347,no_quant
00000008875,0.85,high,number theory,3,2,3,2,5,546,no_quant
00000008877,0.85,high,combinatorics / discrete,3,2,3,2,4,437,no_quant
00000008879,0.85,high,number theory,3,2,3,2,4,421,no_quant
00000008883,0.85,high,combinatorics / discrete,4,3,3,2,4,443,
00000008886,0.85,high,algebra / representation theory,3,2,3,2,4,338,no_quant
00000008887,0.85,high,combinatorics / discrete,3,2,3,2,3,569,no_quant
00000008889,0.85,high,logic / complexity,3,2,3,2,4,462,no_quant
00000008890,0.85,high,number theory,3,2,3,2,4,609,no_quant
00000008891,0.85,high,combinatorics / discrete,3,2,3,2,5,393,no_quant
00000008892,0.85,high,combinatorics / discrete,3,2,3,2,5,330,no_quant
00000008893,0.85,high,combinatorics / discrete,3,2,3,2,5,363,no_quant
00000008894,0.85,high,combinatorics / discrete,3,2,3,2,4,346,no_quant
00000008895,0.85,high,number theory,3,2,3,2,4,352,no_quant
00000008896,0.85,high,probability,3,2,3,2,5,331,no_quant
00000008898,0.85,high,number theory,3,2,3,2,4,391,no_quant
00000008899,0.85,high,combinatorics / discrete,3,3,2,2,4,360,no_quant
00000008900,0.85,high,combinatorics / discrete,3,2,3,2,4,342,no_quant
00000008901,0.85,high,combinatorics / discrete,3,2,3,2,5,397,no_quant
00000008902,0.85,high,combinatorics / discrete,3,2,3,2,4,348,no_quant
00000008903,0.85,high,combinatorics / discrete,3,2,3,2,5,496,no_quant
00000008904,0.85,high,algebra / representation theory,3,2,3,2,4,374,no_quant
00000008905,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,340,no_quant
00000008906,0.85,high,logic / complexity,3,2,3,2,4,338,no_quant
00000008907,0.85,high,number theory,3,2,3,2,4,334,no_quant
00000008908,0.85,high,combinatorics / discrete,3,2,3,2,4,416,no_quant
00000008909,0.85,high,combinatorics / discrete,3,2,3,2,4,334,no_quant
00000008910,0.85,high,number theory,3,2,3,2,4,324,no_quant
00000008911,0.85,high,combinatorics / discrete,3,2,3,2,5,341,no_quant
00000008912,0.85,high,probability,3,2,3,2,4,368,no_quant
00000008913,0.85,high,number theory,3,3,3,3,4,354,no_quant
00000008915,0.85,high,combinatorics / discrete,3,2,3,2,3,458,no_quant
00000008916,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,361,no_quant
00000008918,0.85,high,combinatorics / discrete,3,2,3,2,4,339,no_quant
00000008919,0.85,high,combinatorics / discrete,3,3,2,2,4,371,no_quant
00000008921,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,396,no_quant
00000008922,0.85,high,logic / complexity,3,3,3,2,4,387,no_quant
00000008923,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,365,no_quant
00000008924,0.85,high,number theory,3,2,3,2,4,492,no_quant
00000008925,0.85,high,algebra / representation theory,3,3,3,2,4,336,no_quant
00000008926,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,323,no_quant
00000008927,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,348,no_quant
00000008928,0.85,high,combinatorics / discrete,3,3,3,2,4,375,no_quant
00000008929,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,337,no_quant
00000008930,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,341,no_quant
00000008931,0.85,high,combinatorics / discrete,3,2,3,2,5,330,no_quant
00000008932,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,331,no_quant
00000008933,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,374,no_quant
00000008934,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,328,no_quant
00000008935,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,356,no_quant
00000008936,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,351,no_quant
00000008937,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,335,no_quant
00000008938,0.85,high,analysis / PDE / dynamics,3,3,3,2,5,367,no_quant
00000008939,0.85,high,algebraic geometry,3,2,3,2,4,385,no_quant
00000008940,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,343,no_quant
00000008941,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,370,no_quant
00000008942,0.85,high,combinatorics / discrete,3,2,3,2,3,459,no_quant
00000008944,0.85,high,algebraic geometry,3,2,3,2,5,322,no_quant
00000008945,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,384,no_quant
00000008946,0.85,high,number theory,3,3,3,3,4,345,no_quant
00000008947,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,366,no_quant
00000008948,0.85,high,analysis / PDE / dynamics,3,3,3,2,5,353,no_quant
00000008949,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,358,no_quant
00000008950,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,332,no_quant
00000008952,0.85,high,algebraic geometry,3,2,3,2,4,355,no_quant
00000008953,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,310,no_quant
00000008954,0.85,high,number theory,3,2,3,2,4,371,no_quant
00000008955,0.85,high,algebra / representation theory,3,3,3,3,3,370,no_quant
00000008956,0.85,high,algebra / representation theory,3,2,3,2,4,382,no_quant
00000008957,0.85,high,algebra / representation theory,3,3,3,3,4,372,no_quant
00000008959,0.85,high,algebra / representation theory,3,3,2,2,4,344,no_quant
00000008960,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,324,no_quant
00000008961,0.85,high,algebra / representation theory,3,2,3,2,4,341,no_quant
00000008962,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,334,no_quant
00000008963,0.85,high,number theory,3,2,3,2,4,331,no_quant
00000008965,0.85,high,topology / geometry,3,2,3,2,4,334,no_quant
00000008968,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,323,no_quant
00000008971,0.85,high,number theory,3,2,3,2,4,358,no_quant
00000008972,0.85,high,algebra / representation theory,5,3,3,2,2,348,
00000008975,0.85,high,number theory,3,2,3,2,2,307,no_quant
00000008976,0.85,high,number theory,3,2,3,2,4,631,no_quant
00000008978,0.85,high,algebra / representation theory,3,2,3,2,4,405,no_quant
00000008979,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,439,no_quant
00000008980,0.85,high,analysis / PDE / dynamics,4,3,3,2,3,343,
00000008981,0.85,high,number theory,3,3,2,2,5,439,no_quant
00000008982,0.85,high,number theory,3,2,3,2,4,400,no_quant
00000008983,0.85,high,number theory,3,2,3,2,5,385,no_quant
00000008987,0.85,high,number theory,3,2,3,2,4,405,no_quant
00000008989,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,360,no_quant
00000008995,0.85,high,topology / geometry,3,2,3,2,4,363,no_quant
00000008996,0.85,high,number theory,3,2,3,2,5,357,no_quant
00000008998,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,396,no_quant
00000008999,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,351,no_quant
00000009000,0.85,high,topology / geometry,3,3,2,2,4,372,no_quant
00000009002,0.85,high,algebra / representation theory,3,2,3,2,4,481,no_quant
00000009004,0.85,high,topology / geometry,3,2,3,2,4,370,no_quant
00000009008,0.85,high,topology / geometry,3,2,3,2,4,365,no_quant
00000009009,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,356,no_quant
00000009011,0.85,high,number theory,3,4,3,4,3,384,no_quant
00000009012,0.85,high,analysis / PDE / dynamics,3,4,3,4,4,323,no_quant
00000009013,0.85,high,number theory,3,2,3,2,3,308,no_quant
00000009014,0.85,high,algebra / representation theory,3,2,3,2,4,426,no_quant
00000009015,0.85,high,number theory,3,3,2,2,4,414,no_quant
00000009016,0.85,high,number theory,3,3,3,3,3,402,no_quant
00000009017,0.85,high,number theory,3,4,3,4,4,358,no_quant
00000009018,0.85,high,number theory,3,3,3,3,4,382,no_quant
00000009019,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,426,no_quant
00000009021,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,316,no_quant
00000009022,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,311,no_quant
00000009023,0.85,high,number theory,3,2,3,2,3,279,no_quant
00000009024,0.85,high,algebra / representation theory,3,3,3,3,4,341,no_quant
00000009025,0.85,high,algebra / representation theory,3,2,3,2,3,302,no_quant
00000009026,0.85,high,number theory,3,3,3,3,3,376,no_quant
00000009027,0.85,high,analysis / PDE / dynamics,3,4,3,4,4,348,no_quant
00000009028,0.85,high,number theory,3,2,3,2,4,360,no_quant
00000009029,0.85,high,number theory,3,3,3,3,4,267,no_quant
00000009030,0.85,high,analysis / PDE / dynamics,3,5,2,5,5,351,grand|no_quant
00000009031,0.85,high,number theory,3,4,3,4,4,378,no_quant
00000009032,0.85,high,number theory,3,2,3,2,3,486,no_quant
00000009033,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,385,no_quant
00000009034,0.85,high,number theory,3,2,3,2,4,346,no_quant
00000009035,0.85,high,number theory,2,2,3,2,5,298,no_quant
00000009036,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,319,no_quant
00000009038,0.85,high,analysis / PDE / dynamics,3,2,3,2,3,352,no_quant
00000009039,0.85,high,number theory,3,3,3,3,3,344,no_quant
00000009040,0.85,high,number theory,3,3,3,3,4,373,no_quant
00000009041,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,399,no_quant
00000009042,0.85,high,topology / geometry,3,2,3,2,4,370,no_quant
00000009044,0.85,high,topology / geometry,3,2,3,2,4,372,no_quant
00000009045,0.85,high,topology / geometry,3,3,2,2,4,397,no_quant
00000009046,0.85,high,topology / geometry,3,2,3,2,4,333,no_quant
00000009047,0.85,high,number theory,3,2,3,2,4,487,no_quant
00000009048,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,405,no_quant
00000009049,0.85,high,topology / geometry,3,2,3,2,5,404,no_quant
00000009050,0.85,high,topology / geometry,3,2,3,2,4,311,no_quant
00000009054,0.85,high,topology / geometry,3,2,3,2,4,385,no_quant
00000009055,0.85,high,topology / geometry,3,2,3,2,4,386,no_quant
00000009056,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,411,no_quant
00000009057,0.85,high,analysis / PDE / dynamics,3,4,3,3,5,378,no_quant
00000009058,0.85,high,topology / geometry,3,3,3,2,4,334,no_quant
00000009059,0.85,high,topology / geometry,3,2,3,2,2,340,no_quant
00000009061,0.85,high,topology / geometry,3,2,3,2,4,349,no_quant
00000009062,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,371,no_quant
00000009063,0.85,high,algebra / representation theory,3,3,3,3,4,300,no_quant
00000009064,0.85,high,topology / geometry,3,2,3,2,4,389,no_quant
00000009065,0.85,high,topology / geometry,3,2,3,2,5,452,no_quant
00000009066,0.85,high,topology / geometry,3,2,3,2,4,383,no_quant
00000009068,0.85,high,topology / geometry,3,2,3,2,4,437,no_quant
00000009069,0.85,high,number theory,3,3,2,2,4,372,no_quant
00000009071,0.85,high,logic / complexity,3,2,3,2,4,300,no_quant
00000009073,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,265,no_quant
00000009077,0.85,high,number theory,3,3,3,3,4,283,no_quant
00000009079,0.85,high,combinatorics / discrete,3,2,3,2,4,310,no_quant
00000009085,0.85,high,combinatorics / discrete,3,2,3,2,4,335,no_quant
00000009091,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,338,no_quant
00000009093,0.85,high,algebra / representation theory,3,3,3,2,4,298,no_quant
00000009101,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,368,no_quant
00000009102,0.85,high,combinatorics / discrete,3,2,3,2,4,387,no_quant
00000009105,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,415,no_quant
00000009106,0.85,high,algebra / representation theory,3,3,3,3,4,271,no_quant
00000009107,0.85,high,analysis / PDE / dynamics,3,3,2,2,4,389,no_quant
00000009108,0.85,high,topology / geometry,3,2,3,2,4,513,no_quant
00000009109,0.85,high,topology / geometry,3,2,3,2,4,430,no_quant
00000009110,0.85,high,topology / geometry,3,3,2,2,3,400,no_quant
00000009111,0.85,high,number theory,3,2,3,2,4,384,no_quant
00000009113,0.85,high,combinatorics / discrete,3,2,3,2,4,293,no_quant
00000009114,0.85,high,algebra / representation theory,3,3,3,2,3,361,no_quant
00000009115,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,369,no_quant
00000009116,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,370,no_quant
00000009120,0.85,high,combinatorics / discrete,3,2,3,2,4,453,no_quant
00000009122,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,426,no_quant
00000009123,0.85,high,algebra / representation theory,3,3,3,3,5,356,no_quant
00000009124,0.85,high,number theory,3,3,3,2,4,377,no_quant
00000009125,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,362,no_quant
00000009126,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,383,no_quant
00000009128,0.85,high,analysis / PDE / dynamics,5,3,3,1,2,464,
00000009130,0.85,high,combinatorics / discrete,3,2,3,2,4,462,no_quant
00000009131,0.85,high,algebra / representation theory,3,3,2,2,4,389,no_quant
00000009133,0.85,high,number theory,3,3,3,3,4,364,no_quant
00000009134,0.85,high,algebra / representation theory,3,2,3,2,4,329,no_quant
00000009135,0.85,high,number theory,3,2,3,2,4,355,no_quant
00000009136,0.85,high,algebra / representation theory,3,2,3,2,4,352,no_quant
00000009137,0.85,high,algebraic geometry,3,3,3,3,4,333,no_quant
00000009138,0.85,high,algebra / representation theory,3,2,3,2,4,304,no_quant
00000009139,0.85,high,algebra / representation theory,3,2,3,2,4,311,no_quant
00000009141,0.85,high,algebra / representation theory,3,3,3,3,4,314,no_quant
00000009142,0.85,high,number theory,3,2,3,2,5,357,no_quant
00000009143,0.85,high,algebra / representation theory,3,2,3,2,4,337,no_quant
00000009144,0.85,high,algebra / representation theory,3,2,3,2,4,325,no_quant
00000009145,0.85,high,algebra / representation theory,3,2,3,2,4,368,no_quant
00000009147,0.85,high,algebra / representation theory,3,2,3,2,4,343,no_quant
00000009148,0.85,high,algebra / representation theory,3,2,3,1,1,448,no_quant
00000009150,0.85,high,topology / geometry,3,2,3,2,4,338,no_quant
00000009151,0.85,high,combinatorics / discrete,3,2,3,2,4,333,no_quant
00000009152,0.85,high,algebra / representation theory,3,2,3,2,4,313,no_quant
00000009153,0.85,high,number theory,3,2,3,2,4,325,no_quant
00000009155,0.85,high,algebra / representation theory,3,2,3,2,4,331,no_quant
00000009156,0.85,high,number theory,3,3,3,3,5,386,no_quant
00000009158,0.85,high,algebra / representation theory,3,2,3,2,3,505,no_quant
00000009159,0.85,high,algebra / representation theory,3,2,3,2,4,352,no_quant
00000009160,0.85,high,algebraic geometry,3,2,3,2,4,377,no_quant
00000009162,0.85,high,logic / complexity,3,2,3,2,5,340,no_quant
00000009164,0.85,high,logic / complexity,3,2,3,2,4,403,no_quant
00000009166,0.85,high,combinatorics / discrete,3,2,3,2,4,369,no_quant
00000009167,0.85,high,logic / complexity,3,2,3,2,4,371,no_quant
00000009168,0.85,high,number theory,3,3,3,2,4,329,no_quant
00000009170,0.85,high,number theory,3,3,3,2,4,386,no_quant
00000009174,0.85,high,combinatorics / discrete,3,2,3,2,4,334,no_quant
00000009175,0.85,high,logic / complexity,3,2,3,2,4,354,no_quant
00000009180,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,337,no_quant
00000009181,0.85,high,logic / complexity,3,2,3,2,4,365,no_quant
00000009182,0.85,high,combinatorics / discrete,3,2,3,2,5,348,no_quant
00000009183,0.85,high,combinatorics / discrete,3,2,3,2,4,322,no_quant
00000009187,0.85,high,combinatorics / discrete,3,2,3,2,5,334,no_quant
00000009188,0.85,high,combinatorics / discrete,3,2,3,2,4,342,no_quant
00000009189,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,339,no_quant
00000009191,0.85,high,probability,3,2,3,2,4,420,no_quant
00000009193,0.85,high,algebra / representation theory,3,3,3,2,5,368,no_quant
00000009194,0.85,high,algebra / representation theory,3,2,3,2,4,395,no_quant
00000009195,0.85,high,algebra / representation theory,3,2,3,2,4,378,no_quant
00000009196,0.85,high,probability,3,2,3,2,4,367,no_quant
00000009197,0.85,high,algebra / representation theory,3,2,3,2,4,388,no_quant
00000009198,0.85,high,probability,3,2,3,2,4,338,no_quant
00000009199,0.85,high,probability,3,2,3,2,3,454,no_quant
00000009200,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,396,no_quant
00000009202,0.85,high,algebra / representation theory,3,2,3,2,4,386,no_quant
00000009205,0.85,high,probability,3,2,3,2,4,361,no_quant
00000009206,0.85,high,algebra / representation theory,3,3,3,3,4,393,no_quant
00000009209,0.85,high,algebra / representation theory,3,2,3,2,4,383,no_quant
00000009211,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,425,no_quant
00000009212,0.85,high,probability,3,2,3,2,4,351,no_quant
00000009213,0.85,high,probability,3,2,3,2,4,353,no_quant
00000009215,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,377,no_quant
00000009216,0.85,high,probability,3,2,3,2,4,406,no_quant
00000009217,0.85,high,probability,3,2,3,2,4,371,no_quant
00000009219,0.85,high,probability,3,2,3,2,4,328,no_quant
00000009220,0.85,high,probability,3,2,3,2,4,367,no_quant
00000009221,0.85,high,algebraic geometry,5,2,3,2,3,407,
00000009225,0.85,high,combinatorics / discrete,3,2,3,2,4,548,no_quant
00000009229,0.85,high,algebraic geometry,3,2,3,2,4,347,no_quant
00000009230,0.85,high,algebraic geometry,3,2,3,2,4,388,no_quant
00000009231,0.85,high,algebraic geometry,3,2,3,2,4,383,no_quant
00000009232,0.85,high,number theory,3,3,3,3,4,409,no_quant
00000009234,0.85,high,algebraic geometry,3,2,3,2,4,351,no_quant
00000009235,0.85,high,algebraic geometry,3,2,3,2,4,438,no_quant
00000009236,0.85,high,algebraic geometry,3,3,2,2,4,346,no_quant
00000009237,0.85,high,algebraic geometry,3,2,3,2,4,381,no_quant
00000009238,0.85,high,algebraic geometry,3,4,3,4,4,341,no_quant
00000009239,0.85,high,algebraic geometry,3,2,3,2,4,333,no_quant
00000009240,0.85,high,algebraic geometry,3,3,3,2,4,417,no_quant
00000009242,0.85,high,algebraic geometry,3,2,3,2,4,308,no_quant
00000009245,0.85,high,algebraic geometry,3,2,3,2,4,364,no_quant
00000009246,0.85,high,algebraic geometry,3,2,3,2,4,317,no_quant
00000009247,0.85,high,algebraic geometry,5,2,3,2,3,360,
00000009248,0.85,high,algebraic geometry,3,2,3,2,3,367,no_quant
00000009249,0.85,high,algebraic geometry,3,2,3,2,4,349,no_quant
00000009250,0.85,high,algebraic geometry,3,3,3,3,4,385,no_quant
00000009251,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,447,no_quant
00000009252,0.85,high,number theory,3,2,3,2,5,399,no_quant
00000009255,0.85,high,probability,3,2,3,2,4,362,no_quant
00000009256,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,378,no_quant
00000009258,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,325,no_quant
00000009262,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,340,no_quant
00000009263,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,398,no_quant
00000009264,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,343,no_quant
00000009266,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,339,no_quant
00000009267,0.85,high,probability,3,3,2,2,4,343,no_quant
00000009268,0.85,high,number theory,3,2,3,2,4,373,no_quant
00000009269,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,370,no_quant
00000009273,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,353,no_quant
00000009275,0.85,high,algebra / representation theory,3,3,3,3,4,375,no_quant
00000009276,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,328,no_quant
00000009278,0.85,high,algebra / representation theory,3,2,3,2,5,366,no_quant
00000009279,0.85,high,topology / geometry,3,2,3,2,4,355,no_quant
00000009280,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,367,no_quant
00000009281,0.85,high,probability,3,2,3,2,5,447,no_quant
00000009282,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,383,no_quant
00000009283,0.85,high,combinatorics / discrete,3,2,3,2,4,367,no_quant
00000009284,0.85,high,combinatorics / discrete,3,2,3,2,4,353,no_quant
00000009285,0.85,high,combinatorics / discrete,3,2,3,2,5,377,no_quant
00000009286,0.85,high,combinatorics / discrete,3,2,3,2,4,334,no_quant
00000009287,0.85,high,probability,3,2,3,2,5,364,no_quant
00000009288,0.85,high,probability,3,2,3,2,4,315,no_quant
00000009289,0.85,high,probability,3,2,3,2,5,378,no_quant
00000009291,0.85,high,number theory,3,3,3,3,5,364,no_quant
00000009293,0.85,high,probability,3,2,3,2,4,391,no_quant
00000009295,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,341,no_quant
00000009296,0.85,high,combinatorics / discrete,3,2,3,2,5,367,no_quant
00000009297,0.85,high,probability,3,2,3,2,5,301,no_quant
00000009300,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,336,no_quant
00000009302,0.85,high,combinatorics / discrete,3,2,3,2,5,346,no_quant
00000009303,0.85,high,number theory,3,2,3,2,4,356,no_quant
00000009305,0.85,high,combinatorics / discrete,3,3,3,3,4,346,no_quant
00000009306,0.85,high,combinatorics / discrete,3,2,3,2,5,307,no_quant
00000009308,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,303,no_quant
00000009310,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,347,no_quant
00000009311,0.85,high,algebraic geometry,3,3,3,3,4,467,no_quant
00000009312,0.85,high,algebra / representation theory,3,2,3,2,4,395,no_quant
00000009313,0.85,high,algebra / representation theory,3,2,3,2,4,425,no_quant
00000009314,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,347,no_quant
00000009316,0.85,high,algebraic geometry,3,4,2,3,4,359,no_quant
00000009318,0.85,high,algebra / representation theory,3,2,3,2,4,402,no_quant
00000009320,0.85,high,number theory,3,2,3,2,4,378,no_quant
00000009322,0.85,high,algebra / representation theory,3,2,3,2,4,350,no_quant
00000009323,0.85,high,algebraic geometry,3,2,3,2,4,323,no_quant
00000009324,0.85,high,number theory,3,2,3,2,4,342,no_quant
00000009325,0.85,high,algebraic geometry,3,3,2,2,4,356,no_quant
00000009326,0.85,high,algebraic geometry,3,3,2,2,4,342,no_quant
00000009327,0.85,high,number theory,3,3,2,2,4,369,no_quant
00000009328,0.85,high,number theory,3,3,3,3,4,353,no_quant
00000009329,0.85,high,algebraic geometry,3,3,2,2,4,333,no_quant
00000009331,0.85,high,algebra / representation theory,3,2,3,2,4,406,no_quant
00000009332,0.85,high,number theory,3,2,3,2,4,358,no_quant
00000009333,0.85,high,algebraic geometry,3,2,3,2,4,377,no_quant
00000009334,0.85,high,combinatorics / discrete,3,2,3,2,4,322,no_quant
00000009336,0.85,high,algebraic geometry,3,3,3,3,4,372,no_quant
00000009337,0.85,high,algebraic geometry,3,5,2,5,4,391,grand|no_quant
00000009339,0.85,high,algebraic geometry,3,4,2,3,4,341,no_quant
00000009340,0.85,high,topology / geometry,3,2,3,2,4,380,no_quant
00000009341,0.85,high,probability,3,2,3,2,5,402,no_quant
00000009342,0.85,high,number theory,3,3,3,2,4,406,no_quant
00000009344,0.85,high,algebra / representation theory,3,2,3,2,4,377,no_quant
00000009345,0.85,high,probability,3,2,3,2,4,361,no_quant
00000009347,0.85,high,number theory,3,3,3,3,4,392,no_quant
00000009348,0.85,high,number theory,3,3,3,3,4,380,no_quant
00000009349,0.85,high,algebra / representation theory,3,3,3,3,4,401,no_quant
00000009351,0.85,high,algebra / representation theory,3,2,3,2,4,360,no_quant
00000009352,0.85,high,algebra / representation theory,3,2,3,2,4,370,no_quant
00000009353,0.85,high,algebra / representation theory,3,2,3,2,4,372,no_quant
00000009356,0.85,high,algebra / representation theory,3,2,3,2,4,388,no_quant
00000009358,0.85,high,topology / geometry,3,2,3,2,4,380,no_quant
00000009359,0.85,high,algebra / representation theory,3,2,3,2,4,378,no_quant
00000009360,0.85,high,number theory,3,3,3,3,4,335,no_quant
00000009361,0.85,high,probability,3,2,3,2,4,406,no_quant
00000009362,0.85,high,probability,3,2,3,2,4,345,no_quant
00000009363,0.85,high,algebra / representation theory,3,2,3,1,2,351,no_quant
00000009366,0.85,high,number theory,3,3,3,3,4,397,no_quant
00000009367,0.85,high,combinatorics / discrete,3,2,3,2,4,313,no_quant
00000009368,0.85,high,number theory,3,3,3,3,5,358,no_quant
00000009369,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,332,no_quant
00000009370,0.85,high,probability,3,2,3,2,5,364,no_quant
00000009371,0.85,high,combinatorics / discrete,3,3,3,2,4,448,no_quant
00000009372,0.85,high,number theory,3,2,3,2,4,341,no_quant
00000009373,0.85,high,analysis / PDE / dynamics,3,3,3,2,4,390,no_quant
00000009376,0.85,high,analysis / PDE / dynamics,3,4,3,3,4,356,no_quant
00000009377,0.85,high,algebra / representation theory,3,3,3,3,4,373,no_quant
00000009378,0.85,high,number theory,3,3,3,2,4,330,no_quant
00000009379,0.85,high,analysis / PDE / dynamics,3,2,3,2,5,413,no_quant
00000009380,0.85,high,algebra / representation theory,3,3,3,2,4,381,no_quant
00000009381,0.85,high,combinatorics / discrete,3,2,3,2,4,354,no_quant
00000009382,0.85,high,number theory,3,4,3,3,4,368,no_quant
00000009384,0.85,high,number theory,3,2,3,2,4,316,no_quant
00000009385,0.85,high,combinatorics / discrete,3,2,3,2,4,335,no_quant
00000009386,0.85,high,number theory,3,3,3,2,4,352,no_quant
00000009387,0.85,high,combinatorics / discrete,3,3,3,2,4,378,no_quant
00000009389,0.85,high,number theory,3,3,3,2,4,374,no_quant
00000009392,0.85,high,probability,3,2,3,2,4,371,no_quant
00000009393,0.85,high,number theory,3,2,3,2,4,365,no_quant
00000009394,0.85,high,number theory,3,3,3,2,4,339,no_quant
00000009396,0.85,high,algebra / representation theory,3,2,3,2,4,333,no_quant
00000009398,0.85,high,combinatorics / discrete,3,2,3,2,4,379,no_quant
00000009399,0.85,high,number theory,3,3,3,3,4,363,no_quant
00000009400,0.85,high,number theory,3,2,3,2,4,405,no_quant
00000009401,0.85,high,topology / geometry,3,2,3,2,4,415,no_quant
00000009403,0.85,high,topology / geometry,3,2,3,2,4,387,no_quant
00000009404,0.85,high,topology / geometry,3,3,3,3,4,374,no_quant
00000009407,0.85,high,algebra / representation theory,3,4,2,3,4,340,no_quant
00000009410,0.85,high,number theory,5,2,3,2,3,378,
00000009411,0.85,high,algebra / representation theory,3,2,3,2,4,341,no_quant
00000009413,0.85,high,algebra / representation theory,3,2,3,2,4,381,no_quant
00000009415,0.85,high,algebraic geometry,3,4,3,3,4,364,no_quant
00000009418,0.85,high,analysis / PDE / dynamics,3,3,3,3,4,364,no_quant
00000009420,0.85,high,topology / geometry,3,3,2,2,4,365,no_quant
00000009421,0.85,high,algebra / representation theory,3,3,2,2,4,378,no_quant
00000009422,0.85,high,topology / geometry,3,2,3,2,4,315,no_quant
00000009423,0.85,high,topology / geometry,3,2,3,2,4,295,no_quant
00000009426,0.85,high,topology / geometry,3,2,3,2,4,362,no_quant
00000009427,0.85,high,algebraic geometry,3,3,3,3,4,398,no_quant
00000009429,0.85,high,topology / geometry,3,2,3,2,5,368,no_quant
00000009430,0.85,high,topology / geometry,3,2,3,2,4,398,no_quant
00000009431,0.85,high,number theory,3,3,2,2,4,411,no_quant
00000009432,0.85,high,number theory,3,2,3,2,4,365,no_quant
00000009433,0.85,high,analysis / PDE / dynamics,3,2,3,2,4,401,no_quant
00000009434,0.85,high,number theory,3,3,3,3,4,373,no_quant
00000009437,0.85,high,number theory,3,2,3,2,4,380,no_quant
