id,well_definedness_level,importance,novelty,proof_difficulty,disproof_difficulty,proven,disproven,first_submission_time,completed_by_ai
00000002409,,,,,,false,false,,false
00000002410,,,,,,false,false,,false
00000002411,,,,,,false,false,,false
00000002412,,,,,,false,false,,false
00000002413,,,,,,false,false,,false
00000002414,,,,,,false,false,,false
00000002415,,,,,,false,false,,false
00000002416,,,,,,false,false,,false
00000002417,,,,,,false,false,,false
00000002418,,,,,,false,false,,false
00000002419,,,,,,false,false,,false
00000002420,,,,,,false,false,,false
00000002421,,,,,,false,false,,false
00000002422,,,,,,false,false,,false
00000002423,,,,,,false,false,,false
00000002424,,,,,,false,false,,false
00000002425,,,,,,false,false,,false
00000002426,,,,,,false,false,,false
00000002427,,,,,,false,false,,false
00000002428,,,,,,false,false,,false
00000002429,,,,,,false,false,,false
00000002430,,,,,,false,false,,false
00000002431,,,,,,false,false,,false
00000002432,,,,,,false,false,,false
00000002433,,,,,,false,false,,false
00000002434,,,,,,false,false,,false
00000002435,,,,,,false,false,,false
00000002436,,,,,,false,false,,false
00000002437,,,,,,false,false,,false
00000002438,,,,,,false,false,,false
00000002439,,,,,,false,false,,false
00000002440,,,,,,false,false,,false
00000002441,,,,,,false,false,,false
00000002442,,,,,,false,false,,false
00000002443,,,,,,false,false,,false
00000002444,,,,,,false,false,,false
00000002445,,,,,,false,false,,false
00000002446,,,,,,false,false,,false
00000002447,,,,,,false,false,,false
00000002448,,,,,,false,false,,false
00000002449,,,,,,false,false,,false
00000002450,,,,,,false,false,,false
00000002451,,,,,,false,false,,false
00000002452,,,,,,false,false,,false
00000002453,,,,,,false,false,,false
00000002454,,,,,,false,false,,false
00000002455,,,,,,false,false,,false
00000002456,,,,,,false,false,,false
00000002457,,,,,,false,false,,false
00000002458,,,,,,false,false,,false
00000002459,,,,,,false,false,,false
00000002460,,,,,,false,false,,false
00000002461,,,,,,false,false,,false
00000002462,,,,,,false,false,,false
00000002463,,,,,,false,false,,false
00000002464,,,,,,false,false,,false
00000002465,,,,,,false,false,,false
00000002466,,,,,,false,false,,false
00000002467,,,,,,false,false,,false
00000002468,,,,,,false,false,,false
00000002469,,,,,,false,false,,false
00000002470,,,,,,false,false,,false
00000002471,,,,,,false,false,,false
00000002472,,,,,,false,false,,false
00000002473,,,,,,false,false,,false
00000002474,,,,,,false,false,,false
00000002475,,,,,,false,false,,false
00000002476,,,,,,false,false,,false
00000002477,,,,,,false,false,,false
00000002478,,,,,,false,false,,false
00000002479,,,,,,false,false,,false
00000002480,,,,,,false,false,,false
00000002481,,,,,,false,false,,false
00000002482,,,,,,false,false,,false
00000002483,,,,,,false,false,,false
00000002484,,,,,,false,false,,false
00000002485,,,,,,false,false,,false
00000002486,,,,,,false,false,,false
00000002487,,,,,,false,false,,false
00000002488,,,,,,false,false,,false
00000002489,,,,,,false,false,,false
00000002490,,,,,,false,false,,false
00000002491,,,,,,false,false,,false
00000002492,,,,,,false,false,,false
00000002493,,,,,,false,false,,false
00000002494,,,,,,false,false,,false
00000002495,,,,,,false,false,,false
00000002496,,,,,,false,false,,false
00000002497,,,,,,false,false,,false
00000002498,,,,,,false,false,,false
00000002499,,,,,,false,false,,false
00000002500,,,,,,false,false,,false
00000002501,,,,,,false,false,,false
00000002502,,,,,,false,false,,false
00000002503,,,,,,false,false,,false
00000002504,,,,,,false,false,,false
00000002505,,,,,,false,false,,false
00000002506,,,,,,false,false,,false
00000002507,,,,,,false,false,,false
00000002508,,,,,,false,false,,false
00000002509,,,,,,false,false,,false
00000002510,,,,,,false,false,,false
00000002511,,,,,,false,false,,false
00000002512,,,,,,false,false,,false
00000002513,,,,,,false,false,,false
00000002514,,,,,,false,false,,false
00000002515,,,,,,false,false,,false
00000002516,,,,,,false,false,,false
00000002517,,,,,,false,false,,false
00000002518,,,,,,false,false,,false
00000002519,,,,,,false,false,,false
00000002520,,,,,,false,false,,false
00000002521,,,,,,false,false,,false
00000002522,,,,,,false,false,,false
00000002523,,,,,,false,false,,false
00000002524,,,,,,false,false,,false
00000002525,,,,,,false,false,,false
00000002526,,,,,,false,false,,false
00000002527,,,,,,false,false,,false
00000002528,,,,,,false,false,,false
00000002529,,,,,,false,false,,false
00000002530,,,,,,false,false,,false
00000002531,,,,,,false,false,,false
00000002532,,,,,,false,false,,false
00000002533,,,,,,false,false,,false
00000002534,,,,,,false,false,,false
00000002535,,,,,,false,false,,false
00000002536,,,,,,false,false,,false
00000002537,,,,,,false,false,,false
00000002538,,,,,,false,false,,false
00000002539,,,,,,false,false,,false
00000002540,,,,,,false,false,,false
00000002541,,,,,,false,false,,false
00000002542,,,,,,false,false,,false
00000002543,,,,,,false,false,,false
00000002544,,,,,,false,false,,false
00000002545,,,,,,false,false,,false
00000002546,,,,,,false,false,,false
00000002547,,,,,,false,false,,false
00000002548,,,,,,false,false,,false
00000002549,,,,,,false,false,,false
00000002550,,,,,,false,false,,false
00000002551,,,,,,false,false,,false
00000002552,,,,,,false,false,,false
00000002553,,,,,,false,false,,false
00000002554,,,,,,false,false,,false
00000002555,,,,,,false,false,,false
00000002556,,,,,,false,false,,false
00000002557,,,,,,false,false,,false
00000002558,,,,,,false,false,,false
00000002559,,,,,,false,false,,false
00000002560,,,,,,false,false,,false
00000002561,,,,,,false,false,,false
00000002562,,,,,,false,false,,false
00000002563,,,,,,false,false,,false
00000002564,,,,,,false,false,,false
00000002565,,,,,,false,false,,false
00000002566,,,,,,false,false,,false
00000002567,,,,,,false,false,,false
00000002568,,,,,,false,false,,false
00000002569,,,,,,false,false,,false
00000002570,,,,,,false,false,,false
00000002571,,,,,,false,false,,false
00000002572,,,,,,false,false,,false
00000002573,,,,,,false,false,,false
00000002574,,,,,,false,false,,false
00000002575,,,,,,false,false,,false
00000002576,,,,,,false,false,,false
00000002577,,,,,,false,false,,false
00000002578,,,,,,false,false,,false
00000002579,,,,,,false,false,,false
00000002580,,,,,,false,false,,false
00000002581,,,,,,false,false,,false
00000002582,,,,,,false,false,,false
00000002583,,,,,,false,false,,false
00000002584,,,,,,false,false,,false
00000002585,,,,,,false,false,,false
00000002586,,,,,,false,false,,false
00000002587,,,,,,false,false,,false
00000002588,,,,,,false,false,,false
00000002589,,,,,,false,false,,false
00000002590,,,,,,false,false,,false
00000002591,,,,,,false,false,,false
00000002592,,,,,,false,false,,false
00000002593,,,,,,false,false,,false
00000002594,,,,,,false,false,,false
00000002595,,,,,,false,false,,false
00000002596,,,,,,false,false,,false
00000002597,,,,,,false,false,,false
00000002598,,,,,,false,false,,false
00000002599,,,,,,false,false,,false
00000002600,,,,,,false,false,,false
00000002601,,,,,,false,false,,false
00000002602,,,,,,false,false,,false
00000002603,,,,,,false,false,,false
00000002604,,,,,,false,false,,false
00000002605,,,,,,false,false,,false
00000002606,,,,,,false,false,,false
00000002607,,,,,,false,false,,false
00000002608,,,,,,false,false,,false
00000002609,,,,,,false,false,,false
00000002610,,,,,,false,false,,false
00000002611,,,,,,false,false,,false
00000002612,,,,,,false,false,,false
00000002613,,,,,,false,false,,false
00000002614,,,,,,false,false,,false
00000002615,,,,,,false,false,,false
00000002616,,,,,,false,false,,false
00000002617,,,,,,false,false,,false
00000002618,,,,,,false,false,,false
00000002619,,,,,,false,false,,false
00000002620,,,,,,false,false,,false
00000002621,,,,,,false,false,,false
00000002622,,,,,,false,false,,false
00000002623,,,,,,false,false,,false
00000002624,,,,,,false,false,,false
00000002625,,,,,,false,false,,false
00000002626,,,,,,false,false,,false
00000002627,,,,,,false,false,,false
00000002628,,,,,,false,false,,false
00000002629,,,,,,false,false,,false
00000002630,,,,,,false,false,,false
00000002631,,,,,,false,false,,false
00000002632,,,,,,false,false,,false
00000002633,,,,,,false,false,,false
00000002634,,,,,,false,false,,false
00000002635,,,,,,false,false,,false
00000002636,,,,,,false,false,,false
00000002637,,,,,,false,false,,false
00000002638,,,,,,false,false,,false
00000002639,,,,,,false,false,,false
00000002640,,,,,,false,false,,false
00000002641,,,,,,false,false,,false
00000002642,,,,,,false,false,,false
00000002643,,,,,,false,false,,false
00000002644,,,,,,false,false,,false
00000002645,,,,,,false,false,,false
00000002646,,,,,,false,false,,false
00000002647,,,,,,false,false,,false
00000002648,,,,,,false,false,,false
00000002649,,,,,,false,false,,false
00000002650,,,,,,false,false,,false
00000002651,,,,,,false,false,,false
00000002652,,,,,,false,false,,false
00000002653,,,,,,false,false,,false
00000002654,,,,,,false,false,,false
00000002655,,,,,,false,false,,false
00000002656,,,,,,false,false,,false
00000002657,,,,,,false,false,,false
00000002658,,,,,,false,false,,false
00000002659,,,,,,false,false,,false
00000002660,,,,,,false,false,,false
00000002661,,,,,,false,false,,false
00000002662,,,,,,false,false,,false
00000002663,,,,,,false,false,,false
00000002664,,,,,,false,false,,false
00000002665,,,,,,false,false,,false
00000002666,,,,,,false,false,,false
00000002667,,,,,,false,false,,false
00000002668,,,,,,false,false,,false
00000002669,,,,,,false,false,,false
00000002670,,,,,,false,false,,false
00000002671,,,,,,false,false,,false
00000002672,,,,,,false,false,,false
00000002673,,,,,,false,false,,false
00000002674,,,,,,false,false,,false
00000002675,,,,,,false,false,,false
00000002676,,,,,,false,false,,false
00000002677,,,,,,false,false,,false
00000002678,,,,,,false,false,,false
00000002679,,,,,,false,false,,false
00000002680,,,,,,false,false,,false
00000002681,,,,,,false,false,,false
00000002682,,,,,,false,false,,false
00000002683,,,,,,false,false,,false
00000002684,,,,,,false,false,,false
00000002685,,,,,,false,false,,false
00000002686,,,,,,false,false,,false
00000002687,,,,,,false,false,,false
00000002688,,,,,,false,false,,false
00000002689,,,,,,false,false,,false
00000002690,,,,,,false,false,,false
00000002691,,,,,,false,false,,false
00000002692,,,,,,false,false,,false
00000002693,,,,,,false,false,,false
00000002694,,,,,,false,false,,false
00000002695,,,,,,false,false,,false
00000002696,,,,,,false,false,,false
00000002697,,,,,,false,false,,false
00000002698,,,,,,false,false,,false
00000002699,,,,,,false,false,,false
00000002700,,,,,,false,false,,false
00000002701,,,,,,false,false,,false
00000002702,,,,,,false,false,,false
00000002703,,,,,,false,false,,false
00000002704,,,,,,false,false,,false
00000002705,,,,,,false,false,,false
00000002706,,,,,,false,false,,false
00000002707,,,,,,false,false,,false
00000002708,,,,,,false,false,,false
00000002709,,,,,,false,false,,false
00000002710,,,,,,false,false,,false
00000002711,,,,,,false,false,,false
00000002712,,,,,,false,false,,false
00000002713,,,,,,false,false,,false
00000002714,,,,,,false,false,,false
00000002715,,,,,,false,false,,false
00000002716,,,,,,false,false,,false
00000002717,,,,,,false,false,,false
00000002718,,,,,,false,false,,false
00000002719,,,,,,false,false,,false
00000002720,,,,,,false,false,,false
00000002721,,,,,,false,false,,false
00000002722,,,,,,false,false,,false
00000002723,,,,,,false,false,,false
00000002724,,,,,,false,false,,false
00000002725,,,,,,false,false,,false
00000002726,,,,,,false,false,,false
00000002727,,,,,,false,false,,false
00000002728,,,,,,false,false,,false
00000002729,,,,,,false,false,,false
00000002730,,,,,,false,false,,false
00000002731,,,,,,false,false,,false
00000002732,,,,,,false,false,,false
00000002733,,,,,,false,false,,false
00000002734,,,,,,false,false,,false
00000002735,,,,,,false,false,,false
00000002736,,,,,,false,false,,false
00000002737,,,,,,false,false,,false
00000002738,,,,,,false,false,,false
00000002739,,,,,,false,false,,false
00000002740,,,,,,false,false,,false
00000002741,,,,,,false,false,,false
00000002742,,,,,,false,false,,false
00000002743,,,,,,false,false,,false
00000002744,,,,,,false,false,,false
00000002745,,,,,,false,false,,false
00000002746,,,,,,false,false,,false
00000002747,,,,,,false,false,,false
00000002748,,,,,,false,false,,false
00000002749,,,,,,false,false,,false
00000002750,,,,,,false,false,,false
00000002751,,,,,,false,false,,false
00000002752,,,,,,false,false,,false
00000002753,,,,,,false,false,,false
00000002754,,,,,,false,false,,false
00000002755,,,,,,false,false,,false
00000002756,,,,,,false,false,,false
00000002757,,,,,,false,false,,false
00000002758,,,,,,false,false,,false
00000002759,,,,,,false,false,,false
00000002760,,,,,,false,false,,false
00000002761,,,,,,false,false,,false
00000002762,,,,,,false,false,,false
00000002763,,,,,,false,false,,false
00000002764,,,,,,false,false,,false
00000002765,,,,,,false,false,,false
00000002766,,,,,,false,false,,false
00000002767,,,,,,false,false,,false
00000002768,,,,,,false,false,,false
00000002769,,,,,,false,false,,false
00000002770,,,,,,false,false,,false
00000002771,,,,,,false,false,,false
00000002772,,,,,,false,false,,false
00000002773,,,,,,false,false,,false
00000002774,,,,,,false,false,,false
00000002775,,,,,,false,false,,false
00000002776,,,,,,false,false,,false
00000002777,,,,,,false,false,,false
00000002778,,,,,,false,false,,false
00000002779,,,,,,false,false,,false
00000002780,,,,,,false,false,,false
00000002781,,,,,,false,false,,false
00000002782,,,,,,false,false,,false
00000002783,,,,,,false,false,,false
00000002784,,,,,,false,false,,false
00000002785,,,,,,false,false,,false
00000002786,,,,,,false,false,,false
00000002787,,,,,,false,false,,false
00000002788,,,,,,false,false,,false
00000002789,,,,,,false,false,,false
00000002790,,,,,,false,false,,false
00000002791,,,,,,false,false,,false
00000002792,,,,,,false,false,,false
00000002793,,,,,,false,false,,false
00000002794,,,,,,false,false,,false
00000002795,,,,,,false,false,,false
00000002796,,,,,,false,false,,false
00000002797,,,,,,false,false,,false
00000002798,,,,,,false,false,,false
00000002799,,,,,,false,false,,false
00000002800,,,,,,false,false,,false
00000002801,,,,,,false,false,,false
00000002802,,,,,,false,false,,false
00000002803,,,,,,false,false,,false
00000002804,,,,,,false,false,,false
00000002805,,,,,,false,false,,false
